season,week,contestant_index,name,prob_eliminated
17,1,12,Bill Nye,0.2254089117050171
17,2,1,Valerie Harper,0.11953237652778625
17,2,2,Brant Daugherty,0.049706414341926575
17,2,3,Elizabeth Berkley Lauren,0.03260963410139084
17,2,4,Leah Remini,0.037071991711854935
17,2,5,Corbin Bleu,0.026057813316583633
17,2,6,Amber Riley,0.032448116689920425
17,2,7,Keyshawn Johnson,0.27335575222969055
17,2,8,Bill Engvall,0.05570477992296219
17,2,9,Christina Milian,0.04268600419163704
17,2,10,"Nicole ""Snooki"" Polizzi",0.08459293842315674
17,2,11,Jack Osbourne,0.0352843813598156
17,2,12,Bill Nye,0.21094980835914612
17,3,1,Valerie Harper,0.23118720948696136
17,3,2,Brant Daugherty,0.03956860303878784
17,3,3,Elizabeth Berkley Lauren,0.04051676020026207
17,3,4,Leah Remini,0.04332767799496651
17,3,5,Corbin Bleu,0.031663842499256134
17,3,6,Amber Riley,0.0337790809571743
17,3,8,Bill Engvall,0.038950979709625244
17,3,9,Christina Milian,0.05964093282818794
17,3,10,"Nicole ""Snooki"" Polizzi",0.056674774736166
17,3,11,Jack Osbourne,0.049875952303409576
17,3,12,Bill Nye,0.37481412291526794
17,4,1,Valerie Harper,0.45387059450149536
17,4,2,Brant Daugherty,0.11479897052049637
17,4,3,Elizabeth Berkley Lauren,0.03094896674156189
17,4,4,Leah Remini,0.0444658026099205
17,4,5,Corbin Bleu,0.024174224585294724
17,4,6,Amber Riley,0.017551930621266365
17,4,8,Bill Engvall,0.057325489819049835
17,4,9,Christina Milian,0.12711234390735626
17,4,10,"Nicole ""Snooki"" Polizzi",0.09244421124458313
17,4,11,Jack Osbourne,0.037307485938072205
17,5,2,Brant Daugherty,0.11669781059026718
17,5,3,Elizabeth Berkley Lauren,0.09287188202142715
17,5,4,Leah Remini,0.20913875102996826
17,5,5,Corbin Bleu,0.044109050184488297
17,5,6,Amber Riley,0.04832875356078148
17,5,8,Bill Engvall,0.10457272827625275
17,5,9,Christina Milian,0.1763628125190735
17,5,10,"Nicole ""Snooki"" Polizzi",0.1538219153881073
17,5,11,Jack Osbourne,0.0540962740778923
17,6,2,Brant Daugherty,0.14196881651878357
17,6,3,Elizabeth Berkley Lauren,0.05772315710783005
17,6,4,Leah Remini,0.11409283429384232
17,6,5,Corbin Bleu,0.10811244696378708
17,6,6,Amber Riley,0.021625632420182228
17,6,8,Bill Engvall,0.1869475096464157
17,6,10,"Nicole ""Snooki"" Polizzi",0.2655453085899353
17,6,11,Jack Osbourne,0.10398420691490173
17,7,2,Brant Daugherty,0.14207881689071655
17,7,3,Elizabeth Berkley Lauren,0.11776063591241837
17,7,4,Leah Remini,0.11900877207517624
17,7,5,Corbin Bleu,0.028755972161889076
17,7,6,Amber Riley,0.01569138839840889
17,7,8,Bill Engvall,0.14282852411270142
17,7,10,"Nicole ""Snooki"" Polizzi",0.39370274543762207
17,7,11,Jack Osbourne,0.040173113346099854
17,8,2,Brant Daugherty,0.40631207823753357
17,8,3,Elizabeth Berkley Lauren,0.2691170871257782
17,8,4,Leah Remini,0.0793570950627327
17,8,5,Corbin Bleu,0.027644280344247818
17,8,6,Amber Riley,0.022527923807501793
17,8,8,Bill Engvall,0.16900432109832764
17,8,11,Jack Osbourne,0.02603723481297493
17,9,3,Elizabeth Berkley Lauren,0.35669204592704773
17,9,4,Leah Remini,0.24641470611095428
17,9,5,Corbin Bleu,0.07348652184009552
17,9,6,Amber Riley,0.0211991798132658
17,9,8,Bill Engvall,0.21185559034347534
17,9,11,Jack Osbourne,0.09035184979438782
17,10,4,Leah Remini,0.8181228041648865
17,10,5,Corbin Bleu,0.06164030730724335
17,10,6,Amber Riley,0.0006257680943235755
17,10,8,Bill Engvall,0.06468917429447174
17,10,11,Jack Osbourne,0.05492205172777176
17,11,5,Corbin Bleu,0.3936103582382202
17,11,6,Amber Riley,0.0008514072396792471
17,11,8,Bill Engvall,0.27939411997795105
17,11,11,Jack Osbourne,0.32614409923553467
18,1,1,Billy Dee Williams,0.20509938895702362
18,1,2,Danica McKellar,0.04446353390812874
18,1,3,James Maslow,0.05447418987751007
18,1,4,Candace Cameron Bure,0.03229349106550217
18,1,5,Sean Avery,0.1105242669582367
18,1,6,Diana Nyad,0.23903775215148926
18,1,7,Charlie White,0.02979925647377968
18,1,8,Amy Purdy,0.039759572595357895
18,1,9,Meryl Davis,0.03290407732129097
18,1,10,Drew Carey,0.0705854594707489
18,1,11,Cody Simpson,0.07421155273914337
18,1,12,NeNe Leakes,0.06684749573469162
18,2,1,Billy Dee Williams,0.37143152952194214
18,2,2,Danica McKellar,0.04388399422168732
18,2,3,James Maslow,0.027646850794553757
18,2,4,Candace Cameron Bure,0.03814186528325081
18,2,5,Sean Avery,0.17473429441452026
18,2,7,Charlie White,0.034922998398542404
18,2,8,Amy Purdy,0.03370870649814606
18,2,9,Meryl Davis,0.019270729273557663
18,2,10,Drew Carey,0.07996103167533875
18,2,11,Cody Simpson,0.10596933215856552
18,2,12,NeNe Leakes,0.07032864540815353
18,3,2,Danica McKellar,0.05888750031590462
18,3,3,James Maslow,0.03531826660037041
18,3,4,Candace Cameron Bure,0.07087647169828415
18,3,7,Charlie White,0.04971475899219513
18,3,8,Amy Purdy,0.04002848267555237
18,3,9,Meryl Davis,0.010721443220973015
18,3,10,Drew Carey,0.325982004404068
18,3,11,Cody Simpson,0.19195318222045898
18,3,12,NeNe Leakes,0.21651801466941833
18,4,2,Danica McKellar,0.10641206055879593
18,4,3,James Maslow,0.033944226801395416
18,4,4,Candace Cameron Bure,0.11537205427885056
18,4,7,Charlie White,0.07279027998447418
18,4,8,Amy Purdy,0.04738808050751686
18,4,9,Meryl Davis,0.008684016764163971
18,4,10,Drew Carey,0.1296154111623764
18,4,11,Cody Simpson,0.3552945554256439
18,4,12,NeNe Leakes,0.13049939274787903
18,5,2,Danica McKellar,0.05711999535560608
18,5,3,James Maslow,0.02965042181313038
18,5,4,Candace Cameron Bure,0.04560817405581474
18,5,7,Charlie White,0.06156289577484131
18,5,8,Amy Purdy,0.0491672046482563
18,5,9,Meryl Davis,0.028294207528233528
18,5,10,Drew Carey,0.3372971713542938
18,5,11,Cody Simpson,0.28942275047302246
18,5,12,NeNe Leakes,0.10187715291976929
18,6,2,Danica McKellar,0.0629376471042633
18,6,3,James Maslow,0.029034709557890892
18,6,4,Candace Cameron Bure,0.05195838585495949
18,6,7,Charlie White,0.04367022588849068
18,6,8,Amy Purdy,0.014144585467875004
18,6,9,Meryl Davis,0.0017851482843980193
18,6,10,Drew Carey,0.5383760929107666
18,6,12,NeNe Leakes,0.2580932378768921
18,7,2,Danica McKellar,0.13335931301116943
18,7,3,James Maslow,0.03893108293414116
18,7,4,Candace Cameron Bure,0.010787704028189182
18,7,7,Charlie White,0.0940924808382988
18,7,8,Amy Purdy,0.023913690820336342
18,7,9,Meryl Davis,0.0018758816877380013
18,7,12,NeNe Leakes,0.6970398426055908
18,8,2,Danica McKellar,0.37437528371810913
18,8,3,James Maslow,0.3361550271511078
18,8,4,Candace Cameron Bure,0.1756291389465332
18,8,7,Charlie White,0.040138185024261475
18,8,8,Amy Purdy,0.019048752263188362
18,8,9,Meryl Davis,0.05465363711118698
18,9,3,James Maslow,0.10667819529771805
18,9,4,Candace Cameron Bure,0.14354321360588074
18,9,7,Charlie White,0.639849066734314
18,9,8,Amy Purdy,0.10807698220014572
18,9,9,Meryl Davis,0.001852510031312704
18,10,3,James Maslow,0.2479301244020462
18,10,4,Candace Cameron Bure,0.2966820299625397
18,10,8,Amy Purdy,0.4529494345188141
18,10,9,Meryl Davis,0.0024384050630033016
19,1,1,Antonio Sabato Jr.,0.07830332964658737
19,1,2,Jonathan Bennett,0.058324337005615234
19,1,3,Lea Thompson,0.03639037534594536
19,1,4,Janel Parrish,0.040836457163095474
19,1,5,Alfonso Ribeiro,0.020028317347168922
19,1,6,Lolo Jones,0.23448748886585236
19,1,7,Randy Couture,0.07950056344270706
19,1,8,Tommy Chong,0.05147697404026985
19,1,9,Betsey Johnson,0.16409628093242645
19,1,10,Michael Waltrip,0.0696742907166481
19,1,11,Tavis Smiley,0.10877200961112976
19,1,12,Bethany Mota,0.031336523592472076
19,1,13,Sadie Robertson,0.02677307277917862
19,2,1,Antonio Sabato Jr.,0.06049366295337677
19,2,2,Jonathan Bennett,0.08084909617900848
19,2,3,Lea Thompson,0.02944762445986271
19,2,4,Janel Parrish,0.02815879136323929
19,2,5,Alfonso Ribeiro,0.03156663104891777
19,2,7,Randy Couture,0.16968342661857605
19,2,8,Tommy Chong,0.0654161348938942
19,2,9,Betsey Johnson,0.1305277794599533
19,2,10,Michael Waltrip,0.1283911019563675
19,2,11,Tavis Smiley,0.2022511065006256
19,2,12,Bethany Mota,0.031655389815568924
19,2,13,Sadie Robertson,0.04155931994318962
19,3,1,Antonio Sabato Jr.,0.1021822914481163
19,3,2,Jonathan Bennett,0.08194325864315033
19,3,3,Lea Thompson,0.059060774743556976
19,3,4,Janel Parrish,0.013197953812777996
19,3,5,Alfonso Ribeiro,0.03437163308262825
19,3,7,Randy Couture,0.35598644614219666
19,3,8,Tommy Chong,0.034054797142744064
19,3,9,Betsey Johnson,0.1665824055671692
19,3,10,Michael Waltrip,0.0981813371181488
19,3,12,Bethany Mota,0.013015784323215485
19,3,13,Sadie Robertson,0.041423242539167404
19,4,1,Antonio Sabato Jr.,0.11994288861751556
19,4,2,Jonathan Bennett,0.2879529595375061
19,4,3,Lea Thompson,0.025720683857798576
19,4,4,Janel Parrish,0.026586847379803658
19,4,5,Alfonso Ribeiro,0.012905949726700783
19,4,8,Tommy Chong,0.07712750136852264
19,4,9,Betsey Johnson,0.24206531047821045
19,4,10,Michael Waltrip,0.14688122272491455
19,4,12,Bethany Mota,0.036914609372615814
19,4,13,Sadie Robertson,0.02390204928815365
19,5,1,Antonio Sabato Jr.,0.1516731232404709
19,5,2,Jonathan Bennett,0.3717670440673828
19,5,3,Lea Thompson,0.04384387657046318
19,5,4,Janel Parrish,0.029234156012535095
19,5,5,Alfonso Ribeiro,0.017329057678580284
19,5,8,Tommy Chong,0.1037643626332283
19,5,10,Michael Waltrip,0.22926689684391022
19,5,12,Bethany Mota,0.031424496322870255
19,5,13,Sadie Robertson,0.02169693447649479
19,6,1,Antonio Sabato Jr.,0.3348330557346344
19,6,2,Jonathan Bennett,0.21469275653362274
19,6,3,Lea Thompson,0.07655928283929825
19,6,4,Janel Parrish,0.03781016543507576
19,6,5,Alfonso Ribeiro,0.00664194580167532
19,6,8,Tommy Chong,0.14279919862747192
19,6,10,Michael Waltrip,0.1434222161769867
19,6,12,Bethany Mota,0.018727922812104225
19,6,13,Sadie Robertson,0.024513455107808113
19,7,1,Antonio Sabato Jr.,0.4380249083042145
19,7,3,Lea Thompson,0.0416499488055706
19,7,4,Janel Parrish,0.02709854766726494
19,7,5,Alfonso Ribeiro,0.012327872216701508
19,7,8,Tommy Chong,0.09264366328716278
19,7,10,Michael Waltrip,0.3267790973186493
19,7,12,Bethany Mota,0.009424028918147087
19,7,13,Sadie Robertson,0.05205186456441879
19,8,3,Lea Thompson,0.1843603402376175
19,8,4,Janel Parrish,0.011800906620919704
19,8,5,Alfonso Ribeiro,0.0034714245703071356
19,8,8,Tommy Chong,0.09219890832901001
19,8,10,Michael Waltrip,0.6742997765541077
19,8,12,Bethany Mota,0.014012640342116356
19,8,13,Sadie Robertson,0.019856002181768417
19,9,3,Lea Thompson,0.4531094431877136
19,9,4,Janel Parrish,0.04031377285718918
19,9,5,Alfonso Ribeiro,0.00841598678380251
19,9,8,Tommy Chong,0.39651209115982056
19,9,12,Bethany Mota,0.044451694935560226
19,9,13,Sadie Robertson,0.057196930050849915
19,10,4,Janel Parrish,0.05632235109806061
19,10,5,Alfonso Ribeiro,3.204677705070935e-05
19,10,8,Tommy Chong,0.8598299622535706
19,10,12,Bethany Mota,0.027965473011136055
19,10,13,Sadie Robertson,0.05585017427802086
19,11,4,Janel Parrish,0.3312988579273224
19,11,5,Alfonso Ribeiro,0.0002370548463659361
19,11,12,Bethany Mota,0.29721617698669434
19,11,13,Sadie Robertson,0.37124788761138916
20,1,1,Suzanne Somers,0.0763721764087677
20,1,2,Willow Shields,0.06440286338329315
20,1,3,Riker Lynch,0.018498847261071205
20,1,4,Rumer Willis,0.014468788169324398
20,1,5,Nastia Liukin,0.022504068911075592
20,1,6,Michael Sam,0.08231022208929062
20,1,7,Robert Herjavec,0.033790115267038345
20,1,8,Charlotte McKinney,0.235148623585701
20,1,9,Noah Galloway,0.044577185064554214
20,1,10,Redfoo,0.29274049401283264
20,1,11,Patti LaBelle,0.06698263436555862
20,1,12,Chris Soules,0.04820394143462181
20,2,1,Suzanne Somers,0.08414994180202484
20,2,2,Willow Shields,0.04800918698310852
20,2,3,Riker Lynch,0.04044768959283829
20,2,4,Rumer Willis,0.03792380541563034
20,2,5,Nastia Liukin,0.03370066359639168
20,2,6,Michael Sam,0.10694469511508942
20,2,7,Robert Herjavec,0.0643940269947052
20,2,8,Charlotte McKinney,0.18004611134529114
20,2,9,Noah Galloway,0.06604782491922379
20,2,10,Redfoo,0.13451479375362396
20,2,11,Patti LaBelle,0.07430261373519897
20,2,12,Chris Soules,0.12951865792274475
20,3,1,Suzanne Somers,0.10881372541189194
20,3,2,Willow Shields,0.03429693356156349
20,3,3,Riker Lynch,0.020706696435809135
20,3,4,Rumer Willis,0.021611448377370834
20,3,5,Nastia Liukin,0.021211430430412292
20,3,6,Michael Sam,0.1736273169517517
20,3,7,Robert Herjavec,0.044052429497241974
20,3,8,Charlotte McKinney,0.3544454872608185
20,3,9,Noah Galloway,0.034767407923936844
20,3,11,Patti LaBelle,0.13618530333042145
20,3,12,Chris Soules,0.05028179660439491
20,4,1,Suzanne Somers,0.22946329414844513
20,4,2,Willow Shields,0.024651072919368744
20,4,3,Riker Lynch,0.03804594278335571
20,4,4,Rumer Willis,0.027610262855887413
20,4,5,Nastia Liukin,0.028323499485850334
20,4,6,Michael Sam,0.28933513164520264
20,4,7,Robert Herjavec,0.04443330317735672
20,4,9,Noah Galloway,0.05211517587304115
20,4,11,Patti LaBelle,0.12211548537015915
20,4,12,Chris Soules,0.1439068764448166
20,5,1,Suzanne Somers,0.3396766483783722
20,5,2,Willow Shields,0.07261685281991959
20,5,3,Riker Lynch,0.01908426731824875
20,5,4,Rumer Willis,0.012308298610150814
20,5,5,Nastia Liukin,0.020747091621160507
20,5,7,Robert Herjavec,0.15431702136993408
20,5,9,Noah Galloway,0.06482415646314621
20,5,11,Patti LaBelle,0.21104338765144348
20,5,12,Chris Soules,0.10538225620985031
20,6,2,Willow Shields,0.10079482197761536
20,6,3,Riker Lynch,0.009135174565017223
20,6,4,Rumer Willis,0.01818537898361683
20,6,5,Nastia Liukin,0.02343882992863655
20,6,7,Robert Herjavec,0.1757534146308899
20,6,9,Noah Galloway,0.06696730107069016
20,6,11,Patti LaBelle,0.5253111720085144
20,6,12,Chris Soules,0.08041390031576157
20,7,2,Willow Shields,0.1726924479007721
20,7,3,Riker Lynch,0.05385395511984825
20,7,4,Rumer Willis,0.029768984764814377
20,7,5,Nastia Liukin,0.027710584923624992
20,7,7,Robert Herjavec,0.3382920026779175
20,7,9,Noah Galloway,0.04035381227731705
20,7,12,Chris Soules,0.3373282551765442
20,8,3,Riker Lynch,0.016177911311388016
20,8,4,Rumer Willis,0.0003520422906149179
20,8,5,Nastia Liukin,0.04252644628286362
20,8,7,Robert Herjavec,0.45358648896217346
20,8,9,Noah Galloway,0.005144422873854637
20,8,12,Chris Soules,0.4822126626968384
20,9,3,Riker Lynch,0.20094843208789825
20,9,4,Rumer Willis,0.01976711116731167
20,9,5,Nastia Liukin,0.42509111762046814
20,9,9,Noah Galloway,0.3541932702064514
20,10,3,Riker Lynch,0.6204320192337036
20,10,4,Rumer Willis,0.006960891652852297
20,10,9,Noah Galloway,0.37260711193084717
21,1,1,Gary Busey,0.09567549079656601
21,1,2,Alexa PenaVega,0.028397250920534134
21,1,3,Carlos PenaVega,0.02391793578863144
21,1,4,Victor Espinoza,0.17083880305290222
21,1,5,Alek Skarlatos,0.027229201048612595
21,1,6,Chaka Khan,0.21318984031677246
21,1,7,Andy Grammer,0.034883011132478714
21,1,8,Tamar Braxton,0.025614935904741287
21,1,9,Nick Carter,0.021615972742438316
21,1,10,Hayes Grier,0.03643408045172691
21,1,11,Bindi Irwin,0.01988876610994339
21,1,12,Kim Zolciak-Biermann,0.22684314846992493
21,1,13,Paula Deen,0.07547155767679214
21,2,1,Gary Busey,0.11451759189367294
21,2,2,Alexa PenaVega,0.030517078936100006
21,2,3,Carlos PenaVega,0.030207544565200806
21,2,4,Victor Espinoza,0.15959510207176208
21,2,5,Alek Skarlatos,0.03113100305199623
21,2,6,Chaka Khan,0.2517259418964386
21,2,7,Andy Grammer,0.038406260311603546
21,2,8,Tamar Braxton,0.025254366919398308
21,2,9,Nick Carter,0.03015749529004097
21,2,10,Hayes Grier,0.0377054437994957
21,2,11,Bindi Irwin,0.023045722395181656
21,2,12,Kim Zolciak-Biermann,0.15720869600772858
21,2,13,Paula Deen,0.07052773982286453
21,3,1,Gary Busey,0.31633004546165466
21,3,2,Alexa PenaVega,0.036896347999572754
21,3,3,Carlos PenaVega,0.0470370277762413
21,3,5,Alek Skarlatos,0.04281315952539444
21,3,7,Andy Grammer,0.08497490733861923
21,3,8,Tamar Braxton,0.04692394286394119
21,3,9,Nick Carter,0.030939903110265732
21,3,10,Hayes Grier,0.08676294982433319
21,3,11,Bindi Irwin,0.03534919023513794
21,3,13,Paula Deen,0.2719724774360657
21,4,1,Gary Busey,0.449820876121521
21,4,2,Alexa PenaVega,0.06853503733873367
21,4,3,Carlos PenaVega,0.03615596517920494
21,4,5,Alek Skarlatos,0.043742042034864426
21,4,7,Andy Grammer,0.0713370218873024
21,4,8,Tamar Braxton,0.03421730175614357
21,4,9,Nick Carter,0.02864920161664486
21,4,10,Hayes Grier,0.050422340631484985
21,4,11,Bindi Irwin,0.020701192319393158
21,4,13,Paula Deen,0.19641895592212677
21,5,2,Alexa PenaVega,0.023480212315917015
21,5,3,Carlos PenaVega,0.018255189061164856
21,5,5,Alek Skarlatos,0.07011785358190536
21,5,7,Andy Grammer,0.06525574624538422
21,5,8,Tamar Braxton,0.08543039858341217
21,5,9,Nick Carter,0.029144469648599625
21,5,10,Hayes Grier,0.16674788296222687
21,5,11,Bindi Irwin,0.014968863688409328
21,5,13,Paula Deen,0.5265994668006897
21,6,2,Alexa PenaVega,0.07594723999500275
21,6,3,Carlos PenaVega,0.028122689574956894
21,6,5,Alek Skarlatos,0.06044917181134224
21,6,7,Andy Grammer,0.06375478953123093
21,6,8,Tamar Braxton,0.03511645644903183
21,6,9,Nick Carter,0.02585153467953205
21,6,10,Hayes Grier,0.1473744958639145
21,6,11,Bindi Irwin,0.015251160599291325
21,6,13,Paula Deen,0.5481324195861816
21,7,2,Alexa PenaVega,0.11176999658346176
21,7,3,Carlos PenaVega,0.04294081777334213
21,7,5,Alek Skarlatos,0.1980382800102234
21,7,7,Andy Grammer,0.15504874289035797
21,7,8,Tamar Braxton,0.16866278648376465
21,7,9,Nick Carter,0.10173289477825165
21,7,10,Hayes Grier,0.2120908945798874
21,7,11,Bindi Irwin,0.009715487249195576
21,8,2,Alexa PenaVega,0.0820966437458992
21,8,3,Carlos PenaVega,0.018517782911658287
21,8,5,Alek Skarlatos,0.07917996495962143
21,8,7,Andy Grammer,0.7459497451782227
21,8,8,Tamar Braxton,0.06018296629190445
21,8,9,Nick Carter,0.006334830075502396
21,8,11,Bindi Irwin,0.007738019339740276
21,9,2,Alexa PenaVega,0.10312732309103012
21,9,3,Carlos PenaVega,0.07627660781145096
21,9,5,Alek Skarlatos,0.20532043278217316
21,9,8,Tamar Braxton,0.5450394153594971
21,9,9,Nick Carter,0.06335804611444473
21,9,11,Bindi Irwin,0.006878270767629147
21,10,3,Carlos PenaVega,0.14632654190063477
21,10,5,Alek Skarlatos,0.7124040126800537
21,10,9,Nick Carter,0.13945822417736053
21,10,11,Bindi Irwin,0.0018111610552296042
21,11,3,Carlos PenaVega,0.39269891381263733
21,11,5,Alek Skarlatos,0.2580389678478241
21,11,9,Nick Carter,0.3484048545360565
21,11,11,Bindi Irwin,0.0008572604856453836
22,1,1,Mischa Barton,0.1528182178735733
22,1,2,Kim Fields,0.052443716675043106
22,1,3,Jodie Sweetin,0.05031077191233635
22,1,4,Doug Flutie,0.101436547935009
22,1,5,Von Miller,0.04641549661755562
22,1,6,Antonio Brown,0.04487217962741852
22,1,7,Paige VanZant,0.04453760012984276
22,1,8,Geraldo Rivera,0.3324752151966095
22,1,9,Nyle DiMarco,0.03466935083270073
22,1,10,Ginger Zee,0.034854110330343246
22,1,11,Wanya Morris,0.03532063961029053
22,1,12,Marla Maples,0.06984619796276093
22,2,1,Mischa Barton,0.1713017076253891
22,2,2,Kim Fields,0.058453600853681564
22,2,3,Jodie Sweetin,0.044024378061294556
22,2,4,Doug Flutie,0.05520809069275856
22,2,5,Von Miller,0.05163418874144554
22,2,6,Antonio Brown,0.05634808912873268
22,2,7,Paige VanZant,0.030532699078321457
22,2,8,Geraldo Rivera,0.3316354751586914
22,2,9,Nyle DiMarco,0.04895051196217537
22,2,10,Ginger Zee,0.04359956085681915
22,2,11,Wanya Morris,0.03072633594274521
22,2,12,Marla Maples,0.07758548110723495
22,3,1,Mischa Barton,0.39007440209388733
22,3,2,Kim Fields,0.0496843159198761
22,3,3,Jodie Sweetin,0.03605232015252113
22,3,4,Doug Flutie,0.09117129445075989
22,3,5,Von Miller,0.0806724950671196
22,3,6,Antonio Brown,0.07585347443819046
22,3,7,Paige VanZant,0.03587021306157112
22,3,9,Nyle DiMarco,0.021485716104507446
22,3,10,Ginger Zee,0.057824987918138504
22,3,11,Wanya Morris,0.028399646282196045
22,3,12,Marla Maples,0.13291119039058685
22,4,2,Kim Fields,0.0692969337105751
22,4,3,Jodie Sweetin,0.11114325374364853
22,4,4,Doug Flutie,0.20969367027282715
22,4,5,Von Miller,0.06873954832553864
22,4,6,Antonio Brown,0.044206202030181885
22,4,7,Paige VanZant,0.03854791074991226
22,4,9,Nyle DiMarco,0.04711312800645828
22,4,10,Ginger Zee,0.03783366084098816
22,4,11,Wanya Morris,0.044070880860090256
22,4,12,Marla Maples,0.32935479283332825
22,5,2,Kim Fields,0.15734201669692993
22,5,3,Jodie Sweetin,0.024318555369973183
22,5,4,Doug Flutie,0.3988618552684784
22,5,5,Von Miller,0.1257326900959015
22,5,6,Antonio Brown,0.13244788348674774
22,5,7,Paige VanZant,0.04813151806592941
22,5,9,Nyle DiMarco,0.013620943762362003
22,5,10,Ginger Zee,0.03632160648703575
22,5,11,Wanya Morris,0.0632229894399643
22,6,2,Kim Fields,0.11227022856473923
22,6,3,Jodie Sweetin,0.04622627794742584
22,6,4,Doug Flutie,0.5657321810722351
22,6,5,Von Miller,0.10658932477235794
22,6,6,Antonio Brown,0.03575891628861427
22,6,7,Paige VanZant,0.02652950957417488
22,6,9,Nyle DiMarco,0.03563220426440239
22,6,10,Ginger Zee,0.04625938832759857
22,6,11,Wanya Morris,0.02500196546316147
22,7,2,Kim Fields,0.4351048469543457
22,7,3,Jodie Sweetin,0.03544478118419647
22,7,5,Von Miller,0.3635222315788269
22,7,6,Antonio Brown,0.047982245683670044
22,7,7,Paige VanZant,0.03265683352947235
22,7,9,Nyle DiMarco,0.016000544652342796
22,7,10,Ginger Zee,0.021537037566304207
22,7,11,Wanya Morris,0.04775148630142212
22,8,3,Jodie Sweetin,0.30079320073127747
22,8,6,Antonio Brown,0.22689735889434814
22,8,7,Paige VanZant,0.14902034401893616
22,8,9,Nyle DiMarco,0.06457924842834473
22,8,10,Ginger Zee,0.12906596064567566
22,8,11,Wanya Morris,0.12964388728141785
22,9,6,Antonio Brown,0.515899121761322
22,9,7,Paige VanZant,0.11344340443611145
22,9,9,Nyle DiMarco,0.08335407078266144
22,9,10,Ginger Zee,0.15308231115341187
22,9,11,Wanya Morris,0.1342211365699768
22,10,7,Paige VanZant,0.2855408191680908
22,10,9,Nyle DiMarco,0.14275828003883362
22,10,10,Ginger Zee,0.571700930595398
23,1,1,Jake T. Austin,0.2029068022966385
23,1,2,Maureen McCormick,0.08965655416250229
23,1,3,Marilu Henner,0.03608820587396622
23,1,4,Ryan Lochte,0.05911792442202568
23,1,5,Calvin Johnson Jr.,0.03795787692070007
23,1,6,Laurie Hernandez,0.01825311966240406
23,1,7,Amber Rose,0.0801919549703598
23,1,8,Rick Perry,0.22395671904087067
23,1,9,James Hinchcliffe,0.019094547256827354
23,1,10,Babyface,0.07186134159564972
23,1,11,Vanilla Ice,0.08124007284641266
23,1,12,Jana Kramer,0.03394901752471924
23,1,13,Terra Jole,0.04572579264640808
23,2,1,Jake T. Austin,0.19956690073013306
23,2,2,Maureen McCormick,0.06586714833974838
23,2,3,Marilu Henner,0.04562206193804741
23,2,4,Ryan Lochte,0.07658457010984421
23,2,5,Calvin Johnson Jr.,0.03613632917404175
23,2,6,Laurie Hernandez,0.01930387318134308
23,2,7,Amber Rose,0.10388503968715668
23,2,8,Rick Perry,0.22388800978660583
23,2,9,James Hinchcliffe,0.031280551105737686
23,2,10,Babyface,0.05110134184360504
23,2,11,Vanilla Ice,0.09021992981433868
23,2,12,Jana Kramer,0.032057661563158035
23,2,13,Terra Jole,0.0244867242872715
23,3,2,Maureen McCormick,0.04761790856719017
23,3,3,Marilu Henner,0.03584863990545273
23,3,4,Ryan Lochte,0.07155902683734894
23,3,5,Calvin Johnson Jr.,0.01463293470442295
23,3,6,Laurie Hernandez,0.01683633029460907
23,3,7,Amber Rose,0.10579802840948105
23,3,8,Rick Perry,0.28836190700531006
23,3,9,James Hinchcliffe,0.026401588693261147
23,3,10,Babyface,0.13086038827896118
23,3,11,Vanilla Ice,0.18997764587402344
23,3,12,Jana Kramer,0.0490591898560524
23,3,13,Terra Jole,0.023046329617500305
23,4,2,Maureen McCormick,0.07174382358789444
23,4,3,Marilu Henner,0.06834518909454346
23,4,4,Ryan Lochte,0.07048714905977249
23,4,5,Calvin Johnson Jr.,0.04183386266231537
23,4,6,Laurie Hernandez,0.013450192287564278
23,4,7,Amber Rose,0.10337051004171371
23,4,9,James Hinchcliffe,0.020003976300358772
23,4,10,Babyface,0.36403822898864746
23,4,11,Vanilla Ice,0.16774111986160278
23,4,12,Jana Kramer,0.04434027150273323
23,4,13,Terra Jole,0.03464563935995102
23,5,2,Maureen McCormick,0.24400922656059265
23,5,3,Marilu Henner,0.015403591096401215
23,5,4,Ryan Lochte,0.15312471985816956
23,5,5,Calvin Johnson Jr.,0.08800337463617325
23,5,6,Laurie Hernandez,0.03873065114021301
23,5,7,Amber Rose,0.41940930485725403
23,5,9,James Hinchcliffe,0.002996818395331502
23,5,12,Jana Kramer,0.024770719930529594
23,5,13,Terra Jole,0.013551536947488785
23,6,2,Maureen McCormick,0.17076802253723145
23,6,3,Marilu Henner,0.047846272587776184
23,6,4,Ryan Lochte,0.12552902102470398
23,6,5,Calvin Johnson Jr.,0.021174782887101173
23,6,6,Laurie Hernandez,0.018258025869727135
23,6,7,Amber Rose,0.5010797381401062
23,6,9,James Hinchcliffe,0.017912644892930984
23,6,12,Jana Kramer,0.013788013719022274
23,6,13,Terra Jole,0.08364347368478775
23,7,2,Maureen McCormick,0.44936811923980713
23,7,3,Marilu Henner,0.19751787185668945
23,7,4,Ryan Lochte,0.20011773705482483
23,7,5,Calvin Johnson Jr.,0.012742442078888416
23,7,6,Laurie Hernandez,0.030436286702752113
23,7,9,James Hinchcliffe,0.01285793911665678
23,7,12,Jana Kramer,0.04537659510970116
23,7,13,Terra Jole,0.051583077758550644
